4.923027474160355e-08	2.4086910151322665e-08	1.3940235062411611e-08	3.340177483344209e-09	5.3293706314045794e-09	2.8439585738662043e-09	3.588843858877903e-09	2.80868725441947e-09	3.2042499578243258e-09	3.933464491689428e-09	5.633401504550689e-09	1.4455663675103817e-09	9.959661927090258e-10	1.8501352348256059e-09	7.011854992504522e-10	1.6269222807618003e-09	9.927946413947146e-10	9.521789304392812e-10	5.997888528216784e-10
4.929967277944322e-08	2.412089789390752e-08	1.3959878983575714e-08	3.344887423827666e-09	5.336885893164724e-09	2.8479700937608526e-09	3.593906748848092e-09	2.812646299616859e-09	3.2087692019991376e-09	3.939012271078638e-09	5.641345499525578e-09	1.447604880813587e-09	9.973704616329733e-10	1.8527435701012305e-09	7.021748985551809e-10	1.6292185744218078e-09	9.941953215390692e-10	9.535245892226033e-10	6.006371661190021e-10
4.93689050320818e-08	2.4154765641035062e-08	1.3979482509488245e-08	3.349582195852478e-09	5.344378656378671e-09	2.8519679074149696e-09	3.5989517804084865e-09	2.8165943522702884e-09	3.2132741975310215e-09	3.944542723789996e-09	5.64927288781443e-09	1.4496357962540932e-09	9.987704531956485e-10	1.8553447762840616e-09	7.03160002870839e-10	1.6315058387613394e-09	9.955921372439106e-10	9.54864974466682e-10	6.014821838824009e-10
4.9438146550806364e-08	2.4188646119016572e-08	1.399910683526292e-08	3.3542845992956275e-09	5.35187689863915e-09	2.8559698362167105e-09	3.604000747052056e-09	2.8205474247954644e-09	3.2177786005077396e-09	3.9500775146337255e-09	5.657191063829095e-09	1.4516701161156816e-09	1.0001711720040433e-09	1.8579469219127033e-09	7.041478091789906e-10	1.6337970593977643e-09	9.96990859616137e-10	9.56206754637931e-10	6.023280396169882e-10
4.950690782357285e-08	2.4222270945021987e-08	1.4018595088316978e-08	3.3589439248835425e-09	5.3593221102258684e-09	2.8599416611025113e-09	3.6090140754616753e-09	2.824468797844254e-09	3.22225683447023e-09	3.955565926517597e-09	5.665053231427023e-09	1.4536892458208934e-09	1.0015623663572176e-09	1.8605312981051565e-09	7.051270379469277e-10	1.636070751144828e-09	9.983789720930453e-10	9.57539816262833e-10	6.031682958959248e-10
4.9575941766729444e-08	2.4256050081878518e-08	1.403811431093723e-08	3.363638375596162e-09	5.366793709134293e-09	2.863929200164638e-09	3.6140420894128176e-09	2.828407450565746e-09	3.2267468614199373e-09	3.961086917174957e-09	5.672962650891193e-09	1.4557151647744654e-09	1.0029579399101313e-09	1.863125549347024e-09	7.061101456354049e-10	1.6383531928913831e-09	9.997719657634039e-10	9.588768871045617e-10	6.040104992519188e-10
4.9644274042430546e-08	2.4289492826697554e-08	1.405747616933332e-08	3.368272166521232e-09	5.374193306558429e-09	2.8678777521982597e-09	3.6190275408302576e-09	2.832307004524478e-09	3.2311928495957018e-09	3.966544796222629e-09	5.6807827127074835e-09	1.4577197891137059e-09	1.004339915649635e-09	1.8656939526936765e-09	7.070840452169567e-10	1.640614518095546e-09	1.0011522789275006e-09	9.602011053902184e-10	6.048456019760018e-10
4.9712329110645946e-08	2.432279018009264e-08	1.4076739101494221e-08	3.3728834884106726e-09	5.381557534969919e-09	2.871807222497564e-09	3.6239855125317005e-09	2.8361880491418288e-09	3.235624042289815e-09	3.971979254752883e-09	5.688567873056175e-09	1.4597182274949724e-09	1.0057161346532312e-09	1.8682508378752882e-09	7.080535136718424e-10	1.6428640586218442e-09	1.0025262437078498e-09	9.615190594872166e-10	6.056765673063237e-10
4.9780386819806294e-08	2.4356096360973305e-08	1.4096000502503625e-08	3.377506641584376e-09	5.3889268906221866e-09	2.8757405870522064e-09	3.6289494600496966e-09	2.8400702990060864e-09	3.240054709067746e-09	3.9774152771466986e-09	5.696351178221747e-09	1.4617181031752153e-09	1.0070926288975507e-09	1.8708092896349797e-09	7.090232726154783e-10	1.6451161173373067e-09	1.00389990952016e-09	9.6283799981123e-10	6.06507746047659e-10
4.984774678385635e-08	2.438905346893528e-08	1.411508020533247e-08	3.3820686446227074e-09	5.396215093741451e-09	2.8796289048299882e-09	3.6338568321940824e-09	2.8439137455576244e-09	3.2444360010116816e-09	3.982794558704187e-09	5.704054297298758e-09	1.4636915780181627e-09	1.0084541517425658e-09	1.87333906510546e-09	7.099823049010066e-10	1.6473428761485563e-09	1.0052601313575935e-09	9.641430609616935e-10	6.07330128873909e-10
