1.2747129072876053e-11	1.1664158183336627e-11	7.325048324813182e-12	5.142699966581211e-12	3.52195058412397e-12	2.4747676626391128e-12	1.2883775648419052e-12	9.032198762087571e-13	5.384981594871114e-13	3.3732903489552065e-13	2.2567645925443616e-13	1.3694119369548878e-13	9.256410234101256e-14	8.028745743093356e-14	3.2738437984660935e-13	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf
1.2766910237838156e-11	1.1682456394325321e-11	7.336648672176011e-12	5.150925989878679e-12	3.527636735912722e-12	2.4787857252183964e-12	1.2904776598410492e-12	9.046973151736852e-13	5.393811940564013e-13	3.3788314104941117e-13	2.2604775087296433e-13	1.3716673279887173e-13	9.271658166498934e-14	8.041978048863361e-14	3.279235693721614e-13	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf
1.2786720272709089e-11	1.170075246967925e-11	7.348252359803077e-12	5.159154456520767e-12	3.5333270136526626e-12	2.4828071249605433e-12	1.2925799353480829e-12	9.061755397930196e-13	5.402647840676435e-13	3.3843799011012447e-13	2.2641944405412064e-13	1.373925407447212e-13	9.286932963801337e-14	8.055235597912754e-14	3.284636927509139e-13	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf
1.2806553289575353e-11	1.171911353053644e-11	7.359902787636803e-12	5.1674187327934294e-12	3.5390433746000987e-12	2.4868468562615277e-12	1.2946918555975935e-12	9.076613265483635e-13	5.411528975883241e-13	3.389954018041808e-13	2.267930444616166e-13	1.376195328429673e-13	9.302281622320684e-14	8.068551303405864e-14	3.290061068311404e-13	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf
1.2826353287153682e-11	1.1737406396781539e-11	7.371515726756102e-12	5.175659478777109e-12	3.5447438508938784e-12	2.4908767162883197e-12	1.2967992240317235e-12	9.091439297635325e-13	5.420391581738967e-13	3.395519170870572e-13	2.2716581589759253e-13	1.3784602938317121e-13	9.317604559915003e-14	8.081845239210242e-14	3.295476127697688e-13	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf
1.2846242607023652e-11	1.1755834299488506e-11	7.383204406879386e-12	5.183954431693178e-12	3.550485935841688e-12	2.4949361261851233e-12	1.2989219028692888e-12	9.106367509037544e-13	5.429322423881531e-13	3.4011239389448895e-13	2.275413718390531e-13	1.3807421721369869e-13	9.333045045861577e-14	8.095231411759389e-14	3.300929868650045e-13	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf
1.2866027503844702e-11	1.1774158658650624e-11	7.394833637711973e-12	5.192211402268419e-12	3.556201094005516e-12	2.498978448241246e-12	1.3010360239242597e-12	9.121242573702863e-13	5.438216415109685e-13	3.4067084065497094e-13	2.279156223569957e-13	1.3830157745938838e-13	9.348422837483382e-14	8.108575146089173e-14	3.306364646647373e-13	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf
1.2885769881995323e-11	1.1792423364265276e-11	7.406454057692277e-12	5.200466779511101e-12	3.561916485506242e-12	2.5030213598358487e-12	1.3031508961193775e-12	9.136123430342657e-13	5.447114468625093e-13	3.4122972156577444e-13	2.2829013607922254e-13	1.38529131105217e-13	9.363817809785735e-14	8.121932627454296e-14	3.3118060193687703e-13	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf
1.2905597331285231e-11	1.1810814051371794e-11	7.418121605546535e-12	5.2087594023251604e-12	3.5676617842424626e-12	2.507083909303409e-12	1.305276175472474e-12	9.151083372190877e-13	5.456060498003432e-13	3.417913733519921e-13	2.2866651860340756e-13	1.3875777582756963e-13	9.3792848714689e-14	8.135367275378332e-14	3.317272627849788e-13	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf
1.2925312795374078e-11	1.1829071775370318e-11	7.429727231599971e-12	5.217005918673135e-12	3.5733747237416427e-12	2.511127740428802e-12	1.3073917702539139e-12	9.16596970245189e-13	5.464965035224482e-13	3.423505561486708e-13	2.290412953250156e-13	1.3898552286019577e-13	9.394690635020144e-14	8.148736154378679e-14	3.322712580294103e-13	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf
1.2945081102647242e-11	1.184737896120383e-11	7.441372590818109e-12	5.2252878511658285e-12	3.5791145504912426e-12	2.515188386988854e-12	1.3095172007763375e-12	9.180930901892691e-13	5.473915828141201e-13	3.4291266404173357e-13	2.29418029901909e-13	1.3921445015468632e-13	9.410181380118802e-14	8.162172259023758e-14	3.32818347166872e-13	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf
1.2964910674422671e-11	1.1865756996605797e-11	7.453078501053682e-12	5.233604955621019e-12	3.584880839755092e-12	2.519270551119741e-12	1.3116533967082918e-12	9.195968187424288e-13	5.482909167694297e-13	3.434774312790062e-13	2.297966758720016e-13	1.394445107038665e-13	9.425737794172667e-14	8.175676673084766e-14	3.333678235530503e-13	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf
1.2984635457555572e-11	1.1884066653777044e-11	7.4647165450539e-12	5.2418860910544296e-12	3.590624430131007e-12	2.5233368775289644e-12	1.3137815687036973e-12	9.210949417422062e-13	5.491875548912995e-13	3.4404060909386286e-13	2.3017401701429585e-13	1.3967387713689892e-13	9.441265898473556e-14	8.189137269156598e-14	3.339162025941272e-13	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf
