2.152454569269624e+136	1.3933250503979817e+136	1.010781706030549e+136	7.349607329354395e+135	4.216228137535775e+135	2.0439212257453708e+135	8.455571539571486e+134	3.259819858658067e+134	1.1660877712309937e+134	6.009174574694103e+134
2.267516016337163e+136	1.4678724874930044e+136	1.0649083715536153e+136	7.743504024530394e+135	4.442459849012519e+135	2.1537174092832193e+135	8.910028022634878e+134	3.4350819587572807e+134	1.228791992880263e+134	6.332287990182607e+134
2.388704909066017e+136	1.5463950914416598e+136	1.1219257847332435e+136	8.15847266838629e+135	4.680809622052413e+135	2.2694043007257057e+135	9.388888126558352e+134	3.619763413387453e+134	1.2948656587141536e+134	6.672748636355593e+134
2.516358111358024e+136	1.6291123401921432e+136	1.1819921037519998e+136	8.59565686055336e+135	4.9319451459317994e+135	2.39130920427055e+135	9.893505210563174e+134	3.814383187473081e+134	1.364494932438663e+134	7.031543190664623e+134
2.650800954898424e+136	1.7162352516474306e+136	1.2452627354772968e+136	9.056188504033554e+135	5.196520896558525e+135	2.5197477389491832e+135	1.0425191509746956e+135	4.019451341716761e+134	1.437862862437249e+134	7.40957996121287e+134
2.792415773370852e+136	1.808011820925426e+136	1.311917516997549e+136	9.541394582143883e+135	5.4752951229875365e+135	2.6550929324354188e+135	1.0985483191997865e+135	4.235554083391816e+134	1.5151810988315308e+134	7.807994777631509e+134
2.941562223575878e+136	1.9046771085514558e+136	1.3821278813184243e+136	1.0052521814732221e+136	5.768984865371714e+135	2.7976916978843615e+135	1.1575853485789423e+135	4.463267142444515e+134	1.5966536637591178e+134	8.227793164419902e+134
3.0986463837827393e+136	2.0064947465002705e+136	1.456085910107173e+136	1.0590966812622189e+136	6.078408945267654e+135	2.9479486310951446e+135	1.219793113623341e+135	4.703214778733347e+134	1.6825057852514815e+134	8.670146478132066e+134
3.2640945873224676e+136	2.1137423322103427e+136	1.5339943593439083e+136	1.1158202231631151e+136	6.40441530661035e+135	3.106272129586603e+135	1.2853440268116605e+135	4.95606568684847e+134	1.7729757214952814e+134	9.136294997917793e+134
3.438336726618394e+136	2.2266992968618107e+136	1.6160569414992316e+136	1.1755744600373728e+136	6.747869119361046e+135	3.273084708131111e+135	1.3544136657600323e+135	5.222504377985758e+134	1.868306134940404e+134	9.62748119576231e+134
3.621842317953369e+136	2.345670331475351e+136	1.7024955879987218e+136	1.2385203614396443e+136	7.109705365985674e+135	3.448848438343087e+135	1.427191991428092e+135	5.5032532422501235e+134	1.9687598993203976e+134	1.0145043558911042e+135
3.815119671152705e+136	2.4709881767503444e+136	1.7935523654300883e+136	1.3048334305286072e+136	7.490946607611766e+135	3.63405227838419e+135	1.5038843354829918e+135	5.799113110213033e+134	2.074622033229188e+134	1.0690487045805296e+135
4.0186669408586775e+136	2.602976075573959e+136	1.8894635205327904e+136	1.374688324228325e+136	7.892598515861606e+135	3.8291973478966335e+135	1.5846971600106117e+135	6.1108730848045806e+134	2.1861734272261237e+134	1.126523460045534e+135
4.2330259863208297e+136	2.741986026129765e+136	1.9904887201470985e+136	1.448272952539851e+136	8.315738892703573e+135	4.03480230661092e+135	1.6698470636559744e+135	6.439372689259127e+134	2.303719844052421e+134	1.1870821384329388e+135
4.459445123718024e+136	2.888822766689883e+136	2.0972037739116938e+136	1.526009343616127e+136	8.762811414741664e+135	4.252059053819959e+135	1.7598482353407377e+135	6.786920372361703e+134	2.4285019089723303e+134	1.2530441396937013e+135
4.699599544277197e+136	3.0444850454171343e+136	2.2102759708694744e+136	1.6083351913605283e+136	9.235993058331655e+135	4.481869726397557e+135	1.8550394346401528e+135	7.15470004363362e+134	2.5609656339108545e+134	1.323945959169462e+135
4.952323790154213e+136	3.208319243235835e+136	2.3293044936320587e+136	1.695011012061314e+136	9.734270018235692e+135	4.7239339522940556e+135	1.9553118974840836e+135	7.542116673009094e+134	2.700457659367042e+134	1.397677194805959e+135
5.215728439218257e+136	3.379208521752554e+136	2.453547397290818e+136	1.785544402447173e+136	1.025516214867162e+136	4.977175832072449e+135	2.0602102635508713e+135	7.94682063433471e+134	2.8451863494835693e+134	1.471963037422414e+135
5.495531855333071e+136	3.56065653384254e+136	2.5854126695362216e+136	1.8815968149463877e+136	1.0807565642575138e+136	5.2456509173013977e+135	2.1714328520004974e+135	8.37648301190389e+134	2.9997649047967687e+134	1.552533315244924e+135
5.789953390831961e+136	3.751615541184904e+136	2.7242133473501174e+136	1.9827182209678412e+136	1.1389249559719636e+136	5.528407285325658e+135	2.2885832285046442e+135	8.829052859955795e+134	3.1625270118913015e+134	1.6365023457903102e+135
6.09976306608052e+136	3.952589070513507e+136	2.870316396181648e+136	2.0891734887250877e+136	1.2001736548749912e+136	5.826230201264064e+135	2.41197998393808e+135	9.305728854185096e+134	3.333908945931498e+134	1.7240633167780183e+135
6.425759665660432e+136	4.164098329581995e+136	3.0241024660568293e+136	2.2012473738401093e+136	1.2646686625015663e+136	6.139885376817846e+135	2.541945150796382e+135	9.807782822610207e+134	3.5143558448079112e+134	1.8154822309572738e+135
6.766245191506412e+136	4.385135268690378e+136	3.184903016995299e+136	2.3184885209327978e+136	1.3321781817291773e+136	6.468344233847001e+135	2.678041362694874e+135	1.0332807308690938e+135	3.701907112680772e+134	1.9115694446530796e+135
7.127172532125823e+136	4.619385011801361e+136	3.3552737634015203e+136	2.442686098896177e+136	1.4036798719358972e+136	6.816218853279205e+135	2.822204185613036e+135	1.088964240363986e+135	3.901777459365452e+134	2.0128702073743527e+135
7.506955508826992e+136	4.865909912563945e+136	3.5346049405559084e+136	2.5734346378649023e+136	1.4789693857552862e+136	7.182594525969462e+135	2.9740470110786614e+135	1.1476131071016588e+135	4.112135249169642e+134	2.1194754030829056e+135
7.906589266733625e+136	5.125364617791327e+136	3.723370839751542e+136	2.711085711575511e+136	1.558248381284486e+136	7.56847252985545e+135	3.133990103322636e+135	1.2093866681139371e+135	4.333482611729631e+134	2.2317642699609703e+135
8.327112218369592e+136	5.398431357556905e+136	3.9220725097232474e+136	2.8560028027770614e+136	1.6417328774436945e+136	7.974888674392564e+135	3.302456893946506e+135	1.274451631249705e+135	4.566408905905223e+134	2.3500419913263688e+135
8.769595073497142e+136	5.685800420667726e+136	4.1312177207454096e+136	3.0085621127152494e+136	1.729637282646903e+136	8.402903083994956e+135	3.479901905961825e+135	1.3429813553520967e+135	4.811523355298822e+134	2.4746405613512515e+135
9.232548681576758e+136	5.986583490335759e+136	4.350207250226122e+136	3.1683562938562834e+136	1.8217464953976822e+136	8.85150616959702e+135	3.665849918479473e+135	1.4147129502911182e+135	5.067468605428666e+134	2.6059109367690704e+135
9.722406171296788e+136	6.304837217041133e+136	4.5819003081061663e+136	3.337418257733822e+136	1.919200100571516e+136	9.3261804828635e+135	3.862668685907994e+135	1.4907194594299908e+135	5.339061449245435e+134	2.7441903059807318e+135
1.0237860449155104e+137	6.639757476011263e+136	4.825773574319246e+136	3.5153897616594696e+136	2.0218142882236747e+136	9.826140406892874e+135	4.069979486830002e+135	1.5707755343700586e+135	5.62491186112088e+134	2.889875432986247e+135
1.078022084863374e+137	6.992229443085334e+136	5.082472210814576e+136	3.702752904437368e+136	2.1298637320792445e+136	1.0352675272496256e+136	4.2883329672628625e+135	1.6550939367561825e+135	5.925786543317008e+134	3.043342520953082e+135
1.1350933313857437e+137	7.363205931995255e+136	5.352675117499155e+136	3.9000113773979824e+136	2.2436455454067314e+136	1.0907230223993263e+136	4.5183345074939585e+135	1.743908526018423e+135	6.242512259078205e+134	3.2050402914796306e+135
1.194874521921397e+137	7.751890247592053e+136	5.635873460577296e+136	4.1068014446495553e+136	2.362962437404233e+136	1.1488876446500011e+136	4.759518586896368e+135	1.8369462810294835e+135	6.574333610564219e+134	3.3754387595904214e+135
1.2580544638016708e+137	8.162701820155185e+136	5.935204834501909e+136	4.325387457912126e+136	2.489104619457663e+136	1.2103943022427666e+136	5.0146526433359947e+135	1.9354604601700883e+135	6.925494187344889e+134	3.554976511612988e+135
1.3245366200774882e+137	8.595069261377153e+136	6.250290607035246e+136	4.55551898154815e+136	2.621933253683144e+136	1.2751770554060148e+136	5.283402903339329e+135	2.039233244853534e+135	7.295225343497929e+134	3.7441699207585465e+135
1.3944909141775435e+137	9.050092067433442e+136	6.58194584003346e+136	4.797792406272634e+136	2.7618105346596827e+136	1.34340765308539e+136	5.5664804527827164e+135	2.1485358451282644e+135	7.684518018458614e+134	3.9435180821977104e+135
1.4681005365475508e+137	9.528955794448837e+136	6.931041989573592e+136	5.052849633217267e+136	2.909094406009604e+136	1.4152707873442982e+136	5.864655407935014e+135	2.2636691125406658e+135	8.094437378997369e+134	4.153587468744297e+135
1.5455512264688062e+137	1.0032915923143767e+137	7.298491866032826e+136	5.321369857451598e+136	3.0641928385291534e+136	1.4909615781985163e+136	6.17874122294136e+135	2.384947545756107e+135	8.526152563352574e+134	4.3749994182086766e+135
1.6267717709236197e+137	1.0561532759737318e+137	7.683997390180886e+136	5.603129718624593e+136	3.226971948130466e+136	1.5704086190152377e+136	6.508344709910374e+135	2.5121064083309604e+135	8.979821967423816e+134	4.60837250279819e+135
1.71252562165668e+137	1.1119714373268958e+137	8.091130293020942e+136	5.900746713237891e+136	3.3989558320453113e+136	1.654376506615231e+136	6.856838211728722e+135	2.6466733513523727e+135	9.458873631215308e+134	4.854315723289215e+135
1.8027554630931134e+137	1.1707140250748786e+137	8.519669065020042e+136	6.21404524756922e+136	3.5800528441015357e+136	1.7428151672074436e+136	7.223924857362343e+135	2.7884209809772237e+135	9.963434551259236e+134	5.113529200624238e+135
1.897705593291927e+137	1.2325408809643642e+137	8.970781736550109e+136	6.54392943906782e+136	3.7707722085733044e+136	1.835972859601309e+136	7.610632268489768e+135	2.9377495588465116e+135	1.0494925514087075e+135	5.386720541003797e+135
1.997610481838358e+137	1.2976063644164562e+137	9.445610344373083e+136	6.891221000561709e+136	3.97160215876715e+136	1.9340924681451527e+136	8.017985593160215e+135	3.095054261572567e+135	1.1054803465420012e+135	5.674686549752403e+135
2.102454661363898e+137	1.365901433319799e+137	9.944100896151056e+136	7.255859699726032e+136	4.182512858622484e+136	2.0371465219594479e+136	8.445727927787346e+135	3.260111837151633e+135	1.1644274238327589e+135	5.978296747211522e+135
2.21307338385492e+137	1.4379704694007452e+137	1.0470234461360623e+137	7.640804956727769e+136	4.4052384000696213e+136	2.1460182392429631e+136	8.897804762917345e+135	3.4347043460233305e+135	1.2265997425132648e+135	6.298318181693743e+135
2.3294697000389226e+137	1.513819003269613e+137	1.1024078548782815e+137	8.046104111527853e+136	4.6397916555889117e+136	2.2606979370605056e+136	9.374053516271085e+135	3.618639656269344e+135	1.2921037073476683e+135	6.635657462792409e+135
2.4519493607645376e+137	1.5936467132099563e+137	1.1607071958416067e+137	8.472810437633085e+136	4.886803424470129e+136	2.381499490309927e+136	9.875778935899856e+135	3.812424178006639e+135	1.3611230597290982e+135	6.991263269346983e+135
2.5808271001506682e+137	1.6776617418930528e+137	1.2220754305606153e+137	8.922064515380328e+136	5.146935498883548e+136	2.508750377931472e+136	1.040434751699778e+136	4.016590309466106e+135	1.4338512068977484e+135	7.36615655402232e+135
2.716438856257242e+137	1.7660824634000368e+137	1.2866773609817929e+137	9.39508216395847e+136	5.420909512127549e+136	2.642809400891331e+136	1.0961266587031791e+136	4.2316994823349066e+135	1.510524684661335e+135	7.761543087036021e+135
2.8588382201273614e+137	1.8589463863896526e+137	1.3545349829540567e+137	9.8920068852374e+136	5.708771241233545e+136	2.7836761204660706e+136	1.1546355167320527e+136	4.4575813615032604e+135	1.5913506153591476e+135	8.178433751991566e+135
3.008986466977296e+137	1.956886490905003e+137	1.4261184590330604e+137	1.0416362220788632e+137	6.012641194890451e+136	2.932443122413314e+136	1.2164526228961332e+136	4.6963585967820664e+135	1.6765499229602502e+135	8.618007970559728e+135
3.1669868680795555e+137	2.059968352063338e+137	1.5014755112523823e+137	1.0968460793116222e+137	6.332676952806665e+136	3.089167420048354e+136	1.2815836329400544e+136	4.947917699922714e+135	1.7663672207422094e+135	9.081525987469279e+135
3.3332412995550117e+137	2.1684644150746186e+137	1.5808034285372668e+137	1.1549770451981305e+137	6.66974107770998e+136	3.254275282496426e+136	1.3502078875684785e+136	5.212954650754297e+135	1.8610553348837298e+135	9.570330848025584e+135
3.508188417195389e+137	2.28264481589155e+137	1.6643140745595468e+137	1.2161855934627953e+137	7.024758279673162e+136	3.4282305412310555e+136	1.422519180160359e+136	5.492225836414394e+135	1.9609019779237298e+135	1.0085969743904198e+136
3.6922896164368288e+137	2.4028342821746075e+137	1.7522333831779618e+137	1.2806393609963421e+137	7.398714604116194e+136	3.6115235232237984e+136	1.4987246149675015e+136	5.7865447541554457e+135	2.0661968723273423e+135	1.0629852265453294e+136
3.885698370897754e+137	2.529115753405095e+137	1.844623967308976e+137	1.3483804800405724e+137	7.791802434300566e+136	3.804212346816128e+136	1.5788234696633962e+136	6.096047397975174e+135	2.1772247112500474e+135	1.1203456966049852e+136
4.089544104604e+137	2.662251107477002e+137	1.9420556101413612e+137	1.41983903104497e+137	8.20664365781594e+136	4.0076646093524486e+136	1.6634334065650548e+136	6.422897242371282e+135	2.2942987925238235e+135	1.1808433867442357e+136
4.304055863785293e+137	2.8023874963261847e+137	2.0446298680055727e+137	1.4950853290363434e+137	8.643609560920378e+136	4.2220321753020695e+136	1.7525960130997996e+136	6.767354393023972e+135	2.4177613526396167e+135	1.244653672434982e+136
4.529792174620081e+137	2.9498856644855607e+137	2.152617808872159e+137	1.5743205413926218e+137	9.103883226560864e+136	4.4479085274868324e+136	1.8465595547261857e+136	7.130391218314553e+135	2.5479730774294974e+135	1.3119757905821765e+136
4.767334200658165e+137	3.105130569930262e+137	2.2663093974908935e+137	1.6577616451955044e+137	9.588758626916167e+136	4.68594090463548e+136	1.9455989469902075e+136	7.513101670982446e+135	2.685344560831575e+135	1.3830105847919753e+136
5.0169757439902195e+137	3.2683158386572285e+137	2.3858315489105374e+137	1.7454939416941579e+137	1.0098660102216717e+137	4.936295509472778e+136	2.0497543831251033e+136	7.91602184800634e+135	2.8302357949143258e+135	1.4579552093223849e+136
5.280029487072368e+137	3.4403176922888943e+137	2.511849561486538e+137	1.838023943152948e+137	1.0636708002592286e+137	5.20060549269235e+136	2.1597638161611289e+136	8.341316189470732e+135	2.983073458431483e+135	1.5370286369690686e+136
5.556841178012863e+137	3.6213550955595436e+137	2.6445201883057142e+137	1.935461975577221e+137	1.120348130923948e+137	5.479122261964122e+136	2.2757066996979653e+136	8.78962911319553e+135	3.144283655790355e+135	1.6204609612346853e+136
5.84814274380156e+137	3.811923671783068e+137	2.7842058729213573e+137	2.038077279972137e+137	1.1800569129936413e+137	5.772639251352247e+136	2.397915752542821e+136	9.262269400057709e+135	3.314358761410408e+135	1.7085132395795248e+136
6.15471309176912e+137	4.012520444297659e+137	2.931282663609106e+137	2.146149928082928e+137	1.2429654863105856e+137	6.082004611231237e+136	2.526751699536617e+136	9.760670090055798e+135	3.493847625311825e+135	1.8014808440819454e+136
6.477323400328651e+137	4.223675227978723e+137	3.0861415579334325e+137	2.2599715528584e+137	1.309245032837085e+137	6.408075478914222e+136	2.6625723329909237e+136	1.0286243518889933e+136	3.6832479216798094e+135	1.8995961402642807e+136
6.816527488355745e+137	4.445722355048603e+137	3.2490144102125287e+137	2.3797011018000446e+137	1.3789795434490058e+137	6.751209042908012e+136	2.805492529369977e+136	1.0840171716912277e+136	3.8831072566469144e+135	2.0031561930267486e+136
7.173832466741193e+137	4.679707318925652e+137	3.4207001763804373e+137	2.505953550323369e+137	1.4525509727997829e+137	7.113421913444759e+136	2.956428906632752e+136	1.1424656339258312e+136	4.093998395817126e+135	2.1124576298433283e+136
7.549817535182919e+137	4.925972731581579e+137	3.6014444505733943e+137	2.6389024136744214e+137	1.530053707294179e+137	7.495134814116183e+136	3.115525636627717e+136	1.2040920014576464e+136	4.316512844993877e+135	2.2278056064008138e+136
7.945603571256383e+137	5.185286181502772e+137	3.791816269043275e+137	2.778972430173904e+137	1.6117395845768633e+137	7.89762477878476e+136	3.283318777531045e+136	1.269112191012385e+136	4.551476832926897e+135	2.349662662640524e+136
8.362124667884694e+137	5.458259820198734e+137	3.992274848724577e+137	2.9265047166928907e+137	1.6978147016083374e+137	8.321926047824244e+136	3.4602522643275174e+136	1.3377018601064515e+136	4.799532047063491e+135	2.4783219935272797e+136
8.800115965106322e+137	5.745354045296146e+137	4.203141337808904e+137	3.08172702563817e+137	1.7883987836895608e+137	8.768564580925478e+136	3.646500929837824e+136	1.4100372496071058e+136	5.061359001801604e+135	2.614169127383667e+136
9.261514906096541e+137	6.047909984699185e+137	4.425443763977066e+137	3.245427856652511e+137	1.8839833825070673e+137	9.240142321336273e+136	3.8432430831385513e+136	1.4863751960352803e+136	5.337803362755957e+135	2.7576473419769114e+136
9.747058997634417e+137	6.36637588661294e+137	4.659501134785128e+137	3.4178362529352886e+137	1.984692135832855e+137	9.737210996263047e+136	4.0506693684372994e+136	1.5668934459933022e+136	5.629608884802306e+135	2.9091371975492434e+136
1.0258190571000015e+138	6.701719119479398e+137	4.906033124707894e+137	3.599482702308061e+137	2.090844789708484e+137	1.0261380560814468e+137	4.26946565065293e+136	1.6518637294542778e+136	5.937799667675718e+135	3.0692137994558274e+136
1.0796190122643438e+138	7.054796443609133e+137	5.1656829215250846e+137	3.7908585105562945e+137	2.202734002191437e+137	1.0814158510056845e+137	4.5002640980973906e+136	1.7415502593770596e+136	6.263390948640688e+135	3.238348804364231e+136
1.1362461349357212e+138	7.426539153199248e+137	5.439142383301889e+137	3.9924758448158e+137	2.3206635175940027e+137	1.1397057762706571e+137	4.743707112434126e+136	1.8362028066473596e+136	6.60724513033724e+135	3.4170052390895017e+136
1.1958174246113573e+138	7.81769548616216e+137	5.726942431280683e+137	4.204708537861583e+137	2.4448413196896035e+137	1.2011031811323912e+137	5.000159803956738e+136	1.9361088327843333e+136	6.970459862167614e+135	3.605775017113706e+136
1.2585598975240881e+138	8.229823745924324e+137	6.030289326882034e+137	4.428496971627189e+137	2.5758556456927735e+137	1.2659222947742314e+137	5.271003257900135e+136	2.0415468849082795e+136	7.35408425139198e+135	3.8052075949366917e+136
1.3245983032583023e+138	8.66373049540177e+137	6.349762930908538e+137	4.664255182186689e+137	2.7139417116902886e+137	1.3342734898471212e+137	5.556674512775561e+136	2.152832510831438e+136	7.75931818316662e+135	4.0159583435018987e+136
1.3941293120138839e+138	9.120736722634421e+137	6.686354030011706e+137	4.9127341688412775e+137	2.8595507715295517e+137	1.406387339010037e+137	5.858159798759947e+136	2.2703678627414342e+136	8.1877700798816e+135	4.238863972210175e+136
1.4673345862974321e+138	9.602040474620751e+137	7.040963999874775e+137	5.17459985221077e+137	3.013083062892308e+137	1.4824675575343179e+137	6.176321192067647e+136	2.3944947518949625e+136	8.640605959114272e+135	4.47448277845389e+136
1.544350800602401e+138	1.0108530851103076e+138	7.414211291874686e+137	5.450298604154898e+137	3.1747845777268762e+137	1.5626247808861899e+137	6.511697749478168e+136	2.5255448251092916e+136	9.119115506905862e+135	4.723519868318853e+136
1.6254733026243728e+138	1.0642223637538066e+138	7.807672053153876e+137	5.741049048710782e+137	3.34541607434996e+137	1.6472689053578343e+137	6.865895035100612e+136	2.663924298862933e+136	9.624831211367129e+135	4.986799930459187e+136
1.7108933053976994e+138	1.1204370043582769e+138	8.222238570807102e+137	6.047499418041962e+137	3.525353443707681e+137	1.7365763893193903e+137	7.23973400660564e+136	2.8100810142145225e+136	1.01594766727744e+136	5.265215342843873e+136
1.8008314847852105e+138	1.1796443515004995e+138	8.65902937721725e+137	6.3704968696490366e+137	3.7151108020496833e+137	1.8308130513877534e+137	7.634334501614848e+136	2.964485029152419e+136	1.0724962136019286e+136	5.559879150090799e+136
1.895534383830298e+138	1.2420109853061033e+138	9.11928644628101e+137	6.710975600855179e+137	3.915245334776132e+137	1.9302668033540834e+137	8.050947565190404e+136	3.1276368039823116e+136	1.1323111648386572e+136	5.871580158897051e+136
1.9952697837413802e+138	1.3077130577883627e+138	9.60433784843112e+137	7.0699235798657395e+137	4.126353393966048e+137	2.0352335229110476e+137	8.49082643107567e+136	3.300038619034986e+136	1.1955778851547656e+136	6.201333756381231e+136
2.100238253849808e+138	1.3768816142157736e+138	1.0115111811075155e+138	7.448019064978706e+137	4.348814495234203e+137	2.145897488286836e+137	8.954948309119167e+136	3.482170818711414e+136	1.262490265103473e+136	6.550168709382258e+136
2.2108320559007714e+138	1.449785900264675e+138	1.0653702563702213e+138	7.846877417977115e+137	4.583646533074886e+137	2.2627998402609015e+137	9.445260770429203e+136	3.674639869789566e+136	1.333276924955736e+136	6.91931408574881e+136
2.3273028051461154e+138	1.526591245298281e+138	1.122132250492183e+138	8.267384926204482e+137	4.831369488576255e+137	2.3861970535966126e+137	9.963021709596682e+136	3.8780624280368367e+136	1.4081878047799824e+136	7.310247269587265e+136
2.4499946484978534e+138	1.6075273729365778e+138	1.1819690090453547e+138	8.710870548728716e+137	5.09278403571223e+137	2.5165045349239562e+137	1.0510045416154372e+137	4.0931887579459853e+136	1.4875217348554807e+136	7.724324010639579e+136
2.5792459626648224e+138	1.692823903202587e+138	1.2450529622900489e+138	9.178597688085248e+137	5.368654533668221e+137	2.654111160023168e+137	1.1087969938440296e+137	4.3206819922161527e+136	1.571510916113369e+136	8.162775947720536e+136
2.715333000817161e+138	1.7826548868116327e+138	1.3115123927538929e+138	9.67150287827709e+137	5.6595157275615175e+137	2.7992730716563953e+137	1.1698252113808074e+137	4.5611875022423925e+136	1.6604196382909494e+136	8.62702053317529e+136
2.8587429313016355e+138	1.877360529554984e+138	1.3816075823692298e+138	1.0191626088578817e+138	5.9666481866630905e+137	2.9526755361683174e+137	1.234320207976598e+137	4.815501244642615e+136	1.7545598487246889e+136	9.118737525018548e+136
3.009836617769711e+138	1.977176482018599e+138	1.4555128595640071e+138	1.0740237842997264e+138	6.290802783632146e+137	3.1146924513749898e+137	1.3024677723962546e+137	5.084488814752597e+136	1.854273962571208e+136	9.639904292778476e+136
3.1690836055761746e+138	2.0824171959303417e+138	1.533466977559943e+138	1.131915407843053e+138	6.633082003795986e+137	3.2858998891386713e+137	1.3745218191258176e+137	5.369214965217617e+136	1.960014610502685e+136	1.019283012954219e+137
