4.92016056009359e-18	6.06158519129336e-18	4.713411750501264e-18	4.218004870217098e-18	3.555025555227746e-18	3.498754131995625e-18	2.412044822764124e-18	1.969773567623553e-18	1.3748088803311057e-18	6.801593273505153e-19	9.139254873677896e-19	6.603062910718111e-19
7.60107289511229e-18	9.41067167884387e-18	7.365471339960747e-18	6.646710780404292e-18	5.65879048627287e-18	5.633089176041113e-18	3.9278537691637806e-18	3.2511767651964627e-18	2.3081146816108288e-18	1.1640961413173885e-18	1.6000452303417532e-18	1.1864892688289025e-18
1.1712519947938979e-17	1.4574849311533716e-17	1.1488653758216153e-17	1.0465577275931584e-17	9.008629265071442e-18	9.072135612168784e-18	6.4060369621926895e-18	5.387759947244281e-18	3.900506247978624e-18	2.0109679160097723e-18	2.836574758354694e-18	2.168284549207869e-18
1.8171970918776387e-17	2.273799924513132e-17	1.8067041979905974e-17	1.662978243202361e-17	1.4473960113029494e-17	1.4750146727761264e-17	1.0566544893399124e-17	9.049850628957009e-18	6.6952485814200726e-18	3.537676701010658e-18	5.1383604882498255e-18	4.067205085409529e-18
2.850980617813905e-17	3.5898016276085185e-17	2.878528535187345e-17	2.6782531237353455e-17	2.3562746822025768e-17	2.4330067759147697e-17	1.7715582216631735e-17	1.548107520519104e-17	1.1726677069091704e-17	6.3677574061628615e-18	9.559311083635112e-18	7.874231018059845e-18
4.514903258484792e-17	5.727981494811413e-17	4.6401280206503863e-17	4.362669933611001e-17	3.882226222652085e-17	4.070008233988115e-17	3.0175472597375874e-17	2.6953553287708026e-17	2.0947583246295784e-17	1.172340794540583e-17	1.8257309332673462e-17	1.5730978995254675e-17
7.125407343163766e-17	9.124633191541149e-17	7.47080410644809e-17	7.099500753315958e-17	6.406016511895005e-17	6.837249395112322e-17	5.174237892768176e-17	4.736324576599607e-17	3.789623815596351e-17	2.194313763077673e-17	3.56247758077747e-17	3.231777149987063e-17
1.105849338541122e-16	1.431100407204621e-16	1.1840646767559882e-16	1.139451467539099e-16	1.0458425290101371e-16	1.1397323682488048e-16	8.830401252395278e-17	8.312872705486775e-17	6.880977624691372e-17	4.1443840768709996e-17	7.064067895447285e-17	6.808915922789992e-17
1.701472267636446e-16	2.224406687418806e-16	1.8607004319897312e-16	1.818201256626803e-16	1.7016787751286255e-16	1.8979228019561683e-16	1.5096263893497478e-16	1.466732925503554e-16	1.2618650818501654e-16	7.951468686797536e-17	1.4341454935213316e-16	1.4834810284053262e-16
2.619085147441568e-16	3.4567898072756426e-16	2.929278682762017e-16	2.9136268861636196e-16	2.7859570901481155e-16	3.1871936744935266e-16	2.610183521495114e-16	2.626899238723993e-16	2.36036144595733e-16	1.5662776710843085e-16	3.015111515626129e-16	3.3804959648237526e-16
4.0431555572941017e-16	5.392512734500139e-16	4.640751671396527e-16	4.708123970898412e-16	4.607641369801503e-16	5.420288812276896e-16	4.585134604799813e-16	4.799891393377692e-16	4.531309648905357e-16	3.1914145975968923e-16	6.621215160456135e-16	8.106025210651331e-16
6.270915419408938e-16	8.472718250422694e-16	7.42017519187965e-16	7.692229096567438e-16	7.720456259045366e-16	9.364270009545523e-16	8.210900902720478e-16	8.98727081133494e-16	8.97846760345485e-16	6.774663321192439e-16	1.5299458371378605e-15	2.0277106124805982e-15
9.800584059978665e-16	1.344663025238115e-15	1.200332632466924e-15	1.2735457778962686e-15	1.3139518200544737e-15	1.6479092319889642e-15	1.5037357083714807e-15	1.7320219815319471e-15	1.8463005293078636e-15	1.5079725259631016e-15	3.725257133307971e-15	4.973297361250213e-15
1.5499210682757843e-15	2.1629636661935324e-15	1.9706550796311524e-15	2.1432068919941656e-15	2.278293339906815e-15	2.9637996933379164e-15	2.827955943644057e-15	3.4528555975922666e-15	3.965603183890609e-15	3.5370324219005428e-15	9.350465813204433e-15	9.92023759810358e-15
2.495060880589851e-15	3.5449469900426256e-15	3.299714841511964e-15	3.684196118048842e-15	4.042876585091228e-15	5.475289072610891e-15	5.4924513866831255e-15	7.163507332933336e-15	8.958759588568888e-15	8.711362023837112e-15	2.1856545623097486e-14	1.3485690242382496e-14
4.1266826779593144e-15	5.971750758871199e-15	5.682754367133826e-15	6.52157528064347e-15	7.399244705942883e-15	1.0474194811484233e-14	1.110749342144005e-14	1.5591182544569494e-14	2.1374929993894706e-14	2.1633260704205977e-14	3.800821249778543e-14	1.5828626423520817e-14
7.106344431860818e-15	1.047872546109719e-14	1.0201078405162429e-14	1.2041932983514897e-14	1.4152783290668967e-14	2.1021546554380216e-14	2.3687263174981717e-14	3.597702030294358e-14	5.3310981494573033e-14	4.668345788282105e-14	4.675326955214965e-14	2.5216030796026555e-14
1.2893522974048074e-14	1.941983947691942e-14	1.9384347158976546e-14	2.358769848444065e-14	2.8818746170703803e-14	4.510983537644766e-14	5.426827855423955e-14	8.891133812992473e-14	1.3007637510006575e-13	7.062859355368423e-14	5.990787042008425e-14	6.996502985272948e-14
2.4561683886848403e-14	3.8060494402912244e-14	3.921995084311209e-14	4.953290561861003e-14	6.33838240727317e-14	1.0532097058654534e-13	1.3577322242361096e-13	2.314239312996813e-13	2.5386761371836297e-13	8.527717878664257e-14	1.209814645824515e-13	3.16919155002437e-13
4.8303492234016177e-14	7.785222874266396e-14	8.373296787395939e-14	1.1103498277442206e-13	1.5051063742201046e-13	2.680355754046695e-13	3.6705235106183614e-13	5.558909904358649e-13	3.4004229943251184e-13	1.2995372984546322e-13	4.350621890567204e-13	1.7110056266859022e-12
9.742179969954835e-14	1.6489686208035939e-13	1.8706751945525635e-13	2.635631075298017e-13	3.825865491973983e-13	7.315506940489952e-13	9.85390168794471e-13	9.376270612262433e-13	4.3052063576922744e-13	3.3756690887063417e-13	2.221127578516292e-12	1.2032377381342352e-11
2.0278185280069015e-13	3.6298012131335633e-13	4.3808726499745e-13	6.622303055133592e-13	1.0350205563554533e-12	2.0444969120654053e-12	2.070294002973879e-12	1.1524541066334022e-12	8.169169403293062e-13	1.4666875815120199e-12	1.2708216276808974e-11	1.5285483197709686e-10
4.372363054779722e-13	8.322861814825787e-13	1.0767671344226422e-12	1.7577391733496524e-12	2.910261292082393e-12	4.947747229504736e-12	2.785952438119608e-12	1.6486404485330436e-12	2.763282494778935e-12	7.84920451255763e-12	1.2072255680961957e-10	2.8414282301897056e-09
9.822980881421774e-13	1.996223309941859e-12	2.779502503164306e-12	4.860820943644182e-12	7.652439935120341e-12	7.79018956147903e-12	3.2877184935627193e-12	3.866353618582575e-12	1.382219988715178e-11	5.198400302821073e-11	1.7844142336401694e-09	1.0327439587863424e-07
2.3203611658578733e-12	5.041760129224948e-12	7.513656767989646e-12	1.3193443676561145e-11	1.4495785576285002e-11	8.784883709843497e-12	5.5367884106068935e-12	1.5492646315303926e-11	7.729244426075162e-11	6.267672256931683e-10	4.729167425889871e-08	7.743338105962622e-06
5.7965306160324196e-12	1.3417216792084843e-11	2.0565177539224512e-11	2.8789128271222114e-11	1.7461085533216426e-11	1.1430938770985584e-11	1.665287297761648e-11	8.145525684033375e-11	6.791519450650787e-10	1.0870589287620408e-08	2.3182387101442503e-06	0.0013603290827324521
1.5192828143965657e-11	3.669590518117951e-11	4.950656774859961e-11	3.9615815628238475e-11	1.9069790387092732e-11	2.4442249891049823e-11	7.918392987269315e-11	4.995597983943373e-10	9.718170265563066e-09	3.716865263628058e-07	0.0002558223502693482	0.6729036988502827
4.073021805591999e-11	9.333212782245552e-11	7.995846948244998e-11	4.081906946252477e-11	2.9241797207791464e-11	9.195886384596006e-11	4.309071414492674e-10	5.406299633324774e-09	2.3569470574233836e-07	2.5362407554903893e-05	0.07353679565112545	1178.246588828363
1.0521183032661024e-10	1.7439159876171478e-10	8.56582082580774e-11	4.863470930023182e-11	7.892022583553121e-11	4.746944365407861e-10	3.3193250908296806e-09	8.566636642032039e-08	1.060650640705351e-05	0.003988107315270601	65.20651617083522	9125983.214749407
2.19590028371264e-10	2.0579409733509107e-10	8.770044738933643e-11	9.458482303979038e-11	3.519380296729623e-10	2.7880541888688623e-09	4.4674622840738156e-08	2.619597173959471e-06	0.0010653912004150586	1.7266087200183786	226118.26201473473	422814035402.8179
2.956121862403327e-10	1.9662968323712213e-10	1.2562547216282973e-10	3.318476880431824e-10	1.890684510048327e-09	2.7967687615604043e-08	9.297804015142408e-07	0.0001516381765077557	0.2714318868758538	2578.148573272638	4004930921.9889007	1.3761568272727035e+17
2.866501681303858e-10	2.2080946778215337e-10	3.154031305428131e-10	1.6793991231005484e-09	1.3014147773312568e-08	4.244495733859302e-07	3.6910564061835086e-05	0.020014398089310007	210.72106222045076	16710360.18182669	442930046749496.56	5.063212778177617e+23
2.785211464644235e-10	3.9926065544704547e-10	1.3441378096275791e-09	9.510392591467086e-09	1.6247180879132327e-07	1.195707065645284e-05	0.0031682597360470884	7.094201428857804	605285.5308409018	649800285319.5206	4.3572174937924646e+20	3.581795333590536e+31
3.7464792755718875e-10	1.3121134590701678e-09	7.149465275578304e-09	8.798965797153699e-08	2.949849491095733e-06	0.0006271753409392774	0.6589101607567864	8125.864442708128	8635725667.031235	1.584402398502005e+17	6.778264153883437e+27	1.0848127938269068e+41
8.754441895913471e-10	6.48721758486308e-09	4.643794716058826e-08	1.2852743745563266e-06	0.0001050825270201455	0.07461330326175517	402.8054735779897	39930657.36213639	746013199308227.5	4.304789358957433e+23	2.664402011425746e+36	2.314822100400481e+52
3.5488731912428983e-09	3.5968517155898086e-08	5.480941492537458e-07	3.30809583357834e-05	0.007661428211616098	23.390277238964188	894285.0859735727	1099694193434.2175	5.503780538145471e+20	2.1110123321251698e+31	5.384763851066194e+46	8.58912685191591e+65
1.8669569593837517e-08	3.0764094581484057e-07	9.313044463269247e-06	0.0015755629107284724	1.3027261146418263	23132.501934252214	9386499789.080868	1.58791710940178e+17	6.022652602335737e+27	3.836768190473437e+40	1.2608625967458642e+59	2.0464915563823786e+82
1.1546768388513897e-07	4.34679515744361e-06	0.0003118816113935279	0.16860599053911632	622.4090782673454	93588863.20261613	522033017453458.9	2.5906861465342877e+23	1.6944031862767815e+36	4.708551087778093e+51	9.815659307901893e+73	8.250106609078962e+101
1.279374472244957e-06	0.00010221467398478246	0.020563759880186105	46.60037544182716	1053967.0880714133	2035832655466.9014	2.4603099260870833e+20	7.064236994103472e+30	1.9968744666234192e+46	9.401086234333731e+64	7.430236275229772e+91	3.687309508685708e+125
2.0586802976575523e-05	0.004477213701508785	3.119481118588303	39923.44029014568	7952499246.0576315	2.3686259821212243e+17	1.4510290225272216e+27	5.439449451828919e+39	2.6353113278439457e+58	1.028465746663776e+81	2.1800940109335416e+113	1.1338460436969594e+154
0.0006446790108959988	0.434375602560827	1295.3698211540996	132014258.9946574	309131961274046.4	2.8604344544066905e+23	1.958179460241833e+35	2.672960328222049e+50	9.43242398918865e+72	1.6481008319522496e+100	1.71557595790069e+139	2.0674738028179503e+188
0.038523477059546736	106.1345959191773	1820368.0132781998	2263740299442.796	9.77584749180666e+19	5.677684870999156e+30	1.0705287926859362e+45	1.8711421500657553e+63	3.0291503024761734e+90	2.467164893885852e+123	2.320911586133757e+170	3.6139051404411224e+229
5.250303252523264	78764.84024770494	11079819871.451008	2.182920281340552e+17	3.302681437571447e+26	2.945940167433471e+39	5.310070530862936e+56	5.098518225785842e+78	3.1431850307692414e+111	1.827412709655711e+151	6.865758456618786e+207	1.560288415850864e+279
1927.8432729039564	216926209.69689977	365149884630303.3	1.9661669333223866e+23	2.1642203081692595e+34	8.949889048259549e+49	5.2477121796645555e+70	1.720717974793416e+97	7.243452163396551e+136	6.4902096755572166e+184	9.790288737595494e+252	inf
2313558.579496179	2969234999445.776	9.369275851453651e+19	2.817723961000777e+30	5.487378639142971e+43	3.3914691189402496e+62	4.032256466493819e+87	3.959787332905299e+119	2.1313961676780346e+167	1.6028859192682033e+225	inf	inf
11817490139.422182	2.3715356929730406e+17	2.3497012641946386e+26	9.956352260134195e+38	9.928239995223056e+54	3.9917389981016093e+77	7.637533101260226e+107	2.6444502138635543e+146	9.672252550559374e+203	6.490765932513161e+273	inf	inf
324988692355389.06	1.6293213157901345e+23	1.015220626589473e+34	1.8430360387748296e+49	3.371209010693766e+68	5.659727989201547e+95	2.0315188649391945e+132	5.648725844225182e+178	1.5242277789542372e+248	inf	inf	inf
6.2535109501059604e+19	1.6242484642461513e+30	1.636029467301219e+43	3.7938803824725326e+61	5.910455498577039e+84	4.531939295014984e+117	4.633146465297419e+161	5.04605048514445e+217	2.4178405597717613e+301	inf	inf	inf
1.1622244583401021e+26	3.981432675445819e+38	1.6344182954340137e+54	2.0610564856436756e+76	2.196706536196046e+104	7.94979300429337e+143	1.0396538004966278e+197	3.5042729612606577e+264	inf	inf	inf	inf
3.6361898722169416e+33	4.3088732861083237e+48	3.1205206540073735e+67	1.2278508729455371e+94	7.320066630418445e+127	3.5785790812686425e+175	4.073207541372148e+239	inf	inf	inf	inf	inf
3.6289877438683295e+42	4.9202971155416956e+60	2.2965550566475654e+83	3.451633438004796e+115	1.5689877787129181e+156	4.999543696839232e+213	8.222379784952215e+290	inf	inf	inf	inf	inf
2.2907260272676862e+53	1.434964767403447e+75	3.3619990058707235e+102	1.6543549912707386e+141	1.929595437662212e+190	3.3636748955583505e+259	inf	inf	inf	inf	inf	inf
2.250887505492444e+66	3.565522833891681e+92	3.405493445432952e+125	1.6165840028904452e+172	2.0298120332120786e+231	inf	inf	inf	inf	inf	inf	inf
8.048397434929174e+81	3.5868297600580254e+113	1.9103460165650978e+153	3.5140650384680285e+209	5.6734033343625816e+280	inf	inf	inf	inf	inf	inf	inf
4.704729890621351e+100	5.2141611496246403e+138	4.536937769736459e+186	2.4388664933827137e+254	inf	inf	inf	inf	inf	inf	inf	inf
1.5665785192904925e+123	1.143842727752989e+169	5.99935705354141e+226	inf	inf	inf	inf	inf	inf	inf	inf	inf
2.3924923130544477e+150	3.9281772563555503e+205	1.4655122717879003e+275	inf	inf	inf	inf	inf	inf	inf	inf	inf
1.1261581638134424e+183	3.2070529617228303e+249	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf
2.2183633057182566e+222	3.076164550274637e+302	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf
5.257318859570701e+269	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf
inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf
inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf
inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf
inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf
inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf
inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf
inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf
inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf
inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf
inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf
inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf
inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf
inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf
inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf
inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf
inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf
inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf
inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf
inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf
inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf
