1.00000000e+14	4.08547952e-10
1.25892541e+14	8.46562745e-10
1.58489319e+14	1.75698138e-09
1.99526231e+14	3.39395491e-09
2.51188643e+14	6.41580865e-09
3.16227766e+14	1.20148510e-08
3.98107171e+14	2.62906422e-08
5.01187234e+14	4.18899521e-08
6.30957344e+14	8.21973374e-08
7.94328235e+14	3.79477249e-07
1.00000000e+15	2.94248663e-06
1.25892541e+15	3.05314342e-05
1.58489319e+15	7.41603855e-04
1.99526231e+15	3.89526487e-02
2.51188643e+15	5.56629459e+00
3.16227766e+15	2.86830981e+03
3.98107171e+15	7.27166636e+06
5.01187234e+15	1.36644420e+11
6.30957344e+15	3.32961954e+16
7.94328235e+15	1.36356486e+23
1.00000000e+16	2.15428855e+31
1.25892541e+16	4.84026020e+41
1.58489319e+16	3.80074900e+54
1.99526231e+16	6.09097963e+70
2.51188643e+16	1.18896007e+91
3.16227766e+16	3.65289866e+116
3.98107171e+16	4.70776062e+148
5.01187234e+16	9.29293881e+188
6.30957344e+16	5.84713015e+239
7.94328235e+16	4.11295531e+303
1.00000000e+17	inf
1.25892541e+17	inf
1.58489319e+17	inf
1.99526231e+17	inf
2.51188643e+17	inf
3.16227766e+17	inf
3.98107171e+17	inf
5.01187234e+17	inf
6.30957344e+17	inf
7.94328235e+17	inf
