1.00000000e+11	1.55341907e+01
1.29154967e+11	1.22405113e+01
1.66810054e+11	9.64519820e+00
2.15443469e+11	7.60018009e+00
2.78255940e+11	5.98870690e+00
3.59381366e+11	4.71894818e+00
4.64158883e+11	3.71839205e+00
5.99484250e+11	2.92999491e+00
7.74263683e+11	2.30875210e+00
1.00000000e+12	1.81923497e+00
1.29154967e+12	1.43350619e+00
1.66810054e+12	1.12956503e+00
2.15443469e+12	8.90069414e-01
2.78255940e+12	7.01347046e-01
3.59381366e+12	5.52643372e-01
4.64158883e+12	4.35467004e-01
5.99484250e+12	3.43136494e-01
7.74263683e+12	2.70381709e-01
1.00000000e+13	2.13053603e-01
1.29154967e+13	1.67880251e-01
1.66810054e+13	1.32285197e-01
2.15443469e+13	1.04237460e-01
2.78255940e+13	8.21359179e-02
3.59381366e+13	6.47209634e-02
4.64158883e+13	5.09982464e-02
5.99484250e+13	4.01852680e-02
7.74263683e+13	3.16648380e-02
1.00000000e+14	2.49510388e-02
1.29154967e+14	1.96607328e-02
1.66810054e+14	1.54921362e-02
2.15443469e+14	1.22074210e-02
2.78255940e+14	9.61906908e-03
3.59381366e+14	7.57957748e-03
4.64158883e+14	5.97890843e-03
5.99484250e+14	4.72051675e-03
7.74263683e+14	3.70878998e-03
1.00000000e+15	2.91267937e-03
1.29154967e+15	2.29147122e-03
1.66810054e+15	1.80915537e-03
2.15443469e+15	1.43569315e-03
2.78255940e+15	1.14706067e-03
3.59381366e+15	9.24590371e-04
4.64158883e+15	7.53604301e-04
5.99484250e+15	6.22579559e-04
7.74263683e+15	5.22536333e-04
1.00000000e+16	4.47302366e-04
1.29154967e+16	3.97577112e-04
1.66810054e+16	3.93753493e-04
2.15443469e+16	4.87626164e-04
2.78255940e+16	7.42600508e-04
3.59381366e+16	1.24132087e-03
4.64158883e+16	2.18888386e-03
5.99484250e+16	4.14736155e-03
7.74263683e+16	9.13961605e-03
1.00000000e+17	2.77931913e-02
1.29154967e+17	1.35972346e-01
1.66810054e+17	9.17073669e-01
2.15443469e+17	9.35885704e+00
2.78255940e+17	2.10479669e+02
3.59381366e+17	1.10717396e+04
4.64158883e+17	1.77291176e+06
5.99484250e+17	1.17320318e+09
7.74263683e+17	5.49830893e+12
1.00000000e+18	2.75336039e+17
1.29154967e+18	3.17394044e+23
1.66810054e+18	1.34921205e+31
2.15443469e+18	1.00092393e+41
2.78255940e+18	3.95239240e+53
3.59381366e+18	6.39082230e+69
4.64158883e+18	4.42241874e+90
5.99484250e+18	3.80441714e+117
7.74263683e+18	1.74518557e+152
1.00000000e+19	1.04286282e+197
1.29154967e+19	6.80859221e+254
