5.00000000e+14	9.78789165e-07	3.70153673e+00
6.23514064e+14	2.33822380e-06	4.41859814e+00
7.77539577e+14	4.96114888e-06	4.73583294e+00
9.69613724e+14	9.80357625e-06	4.76576432e+00
1.20913559e+15	1.89371396e-05	4.69986984e+00
1.50782609e+15	3.63784727e-05	4.65109142e+00
1.88030155e+15	6.99125449e-05	4.60225722e+00
2.34478892e+15	1.34556240e-04	4.57146351e+00
2.92401774e+15	2.59477474e-04	4.55325894e+00
3.64633237e+15	5.01624785e-04	4.49622909e+00
4.54707903e+15	9.72861637e-04	4.50100226e+00
5.67033545e+15	1.89457448e-03	4.47846607e+00
7.07106781e+15	3.70924327e-03	4.41465915e+00
8.81782046e+15	7.31250784e-03	4.39406470e+00
1.09960702e+16	1.45478118e-02	4.41815457e+00
1.37124088e+16	2.92928004e-02	4.39101031e+00
1.70997595e+16	5.99401303e-02	4.39043395e+00
2.13238811e+16	1.25342327e-01	4.38749719e+00
2.65914795e+16	2.69931380e-01	4.37414822e+00
3.31603229e+16	6.05047436e-01	4.36976381e+00
4.13518554e+16	1.43197038e+00	4.32246985e+00
5.15669269e+16	3.64712268e+00	4.36464352e+00
6.43054083e+16	1.02452957e+01	1.16284131e+01
8.01906530e+16	3.27497263e+01	3.71709473e+01
1.00000000e+17	1.23865780e+02	1.40587690e+02
