5.00000000e+14	1.41149707e-06	5.33793021e+00
6.23514064e+14	2.69797670e-06	5.09843192e+00
7.77539577e+14	5.16251244e-06	4.92805136e+00
9.69613724e+14	9.88775470e-06	4.80668558e+00
1.20913559e+15	1.89560535e-05	4.70456393e+00
1.50782609e+15	3.63793955e-05	4.65120939e+00
1.88030155e+15	6.99044293e-05	4.60172295e+00
2.34478892e+15	1.34530818e-04	4.57059982e+00
2.92401774e+15	2.59406011e-04	4.55200491e+00
3.64633237e+15	5.01428916e-04	4.49447345e+00
4.54707903e+15	9.72324598e-04	4.49851762e+00
5.67033545e+15	1.89313118e-03	4.47505436e+00
7.07106781e+15	3.70542483e-03	4.41011453e+00
8.81782046e+15	7.30255518e-03	4.38808418e+00
1.09960702e+16	1.45218125e-02	4.41025853e+00
1.37124088e+16	2.92239795e-02	4.38069399e+00
1.70997595e+16	5.97536645e-02	4.37677586e+00
2.13238811e+16	1.24822169e-01	4.36928948e+00
2.65914795e+16	2.68431001e-01	4.34983505e+00
3.31603229e+16	6.00533891e-01	4.33716616e+00
4.13518554e+16	1.41765155e+00	4.27924781e+00
5.15669269e+16	3.59835022e+00	4.30627576e+00
6.43054083e+16	1.00629554e+01	1.14214568e+01
8.01906530e+16	3.19784682e+01	3.62955691e+01
1.00000000e+17	1.20030527e+02	1.36234677e+02
