5.00000000e+14	1.95582468e-06	6.77113474e+00
6.23514064e+14	3.73192611e-06	6.47636587e+00
7.77539577e+14	7.13249865e-06	6.25424264e+00
9.69613724e+14	1.36498790e-05	6.10844026e+00
1.20913559e+15	2.61541492e-05	5.99719903e+00
1.50782609e+15	5.01745740e-05	5.90857998e+00
1.88030155e+15	9.63867659e-05	5.84590390e+00
2.34478892e+15	1.85460413e-04	5.78042394e+00
2.92401774e+15	3.57558702e-04	5.74401495e+00
3.64633237e+15	6.91080168e-04	5.66087919e+00
4.54707903e+15	1.33995793e-03	5.66016071e+00
5.67033545e+15	2.60871982e-03	5.59624535e+00
7.07106781e+15	5.10570345e-03	5.51082407e+00
8.81782046e+15	1.00615765e-02	5.46250140e+00
1.09960702e+16	2.00072597e-02	5.48405261e+00
1.37124088e+16	4.02608830e-02	5.45378165e+00
1.70997595e+16	8.23165185e-02	5.45161871e+00
2.13238811e+16	1.71946755e-01	5.40594517e+00
2.65914795e+16	3.69756743e-01	5.42781419e+00
3.31603229e+16	8.27186822e-01	5.35564509e+00
4.13518554e+16	1.95262955e+00	5.32379750e+00
5.15669269e+16	4.95609700e+00	5.31169654e+00
6.43054083e+16	1.38595686e+01	1.46604850e+01
8.01906530e+16	4.40424399e+01	4.65875633e+01
1.00000000e+17	1.65309050e+02	1.74861926e+02
