0.00516345030039543, 5.870408273435549e+23
0.005415919619621898, 6.577043417190081e+23
0.0056807335443819565, 7.340872780429515e+23
0.005958495669941147, 8.208945895565972e+23
0.006249839104638039, 9.12764979124072e+23
0.006555427912939745, 1.0129962497374929e+24
0.006875958629056326, 1.1221062972035795e+24
0.007212161844564032, 1.2476867846031764e+24
0.007564803873656244, 1.379459741577997e+24
0.007934688499817452, 1.519382333678723e+24
0.00832265880790187, 1.673497679065436e+24
0.008729599105792265, 1.829331149480444e+24
0.00915643694001923, 2.0072661372083786e+24
0.009604145209935125, 2.1941796012189125e+24
0.01007374438526151, 2.3849060111820197e+24
0.01056630483206462, 2.592211083820328e+24
0.011082949252460495, 2.8068812850562166e+24
0.011624855243610621, 3.045092104252356e+24
0.012193257981840887, 3.284798255518294e+24
0.012789453038001749, 3.536667755435685e+24
0.013414799330486817, 3.8078499315218673e+24
0.0140707222226406, 4.076592167901869e+24
0.01475871677161549, 4.36430111539535e+24
0.015480351136083115, 4.672315365714906e+24
0.016237270150567352, 5.002067982817921e+24
0.017031199074545963, 5.344958340363126e+24
0.01786394752486644, 5.668240025215383e+24
0.018737413600439005, 5.988343813618092e+24
0.019653588208608533, 6.362581252033471e+24
0.020614559603066372, 6.696477631527935e+24
0.021622518143645537, 7.047896269336016e+24
0.0226797612888483, 7.389706184579022e+24
0.023788698832485706, 7.748093247625232e+24
0.024951858396365153, 8.154698708662094e+24
0.02617189119154537, 8.582642064799234e+24
0.02745157806129071, 8.981853388661016e+24
0.028793835819498542, 9.346366403600043e+24
0.030201723899046976, 9.725672550013213e+24
0.0316784513252167, 1.0082101626780853e+25
0.033227384030081464, 1.0412070133529729e+25
0.03485205252453926, 1.0712175651266396e+25
0.0365561599454709, 1.1020931064808788e+25
0.038343590496368256, 1.129570841536255e+25
0.04021841830067098, 1.1577336602014861e+25
0.0421849166879912, 1.1798742615844052e+25
0.04424756793439265, 1.202438281795365e+25
0.046411073478925056, 1.223114612480021e+25
0.04868036463970111, 1.2347547007780043e+25
0.051060613853940735, 1.2631448876352247e+25
0.05355724646760272, 1.2727526076374372e+25
0.05617595310147588, 1.292187837919286e+25
0.05892270262191605, 1.292187837919286e+25
0.06180375574579322, 1.3069587761804354e+25
0.06482567931065922, 1.3069587761804354e+25
0.06799536124266156, 1.3069587761804354e+25
0.07132002625632072, 1.3069587761804354e+25
0.07480725232195522, 1.294638016804532e+25
0.07846498793828918, 1.2897422961422551e+25
0.0823015702496123, 1.2679396474444842e+25
0.08632574404878637, 1.2559867231563902e+25
0.09054668170941349, 1.2347547007780043e+25
0.09497400409259613, 1.2138815984152146e+25
0.09961780247594326, 1.202438281795365e+25
0.10448866155480613, 1.1798742615844052e+25
0.10959768356816926, 1.1533556483340057e+25
0.11495651360418889, 1.127433062026164e+25
0.12057736614305717, 1.1020931064808788e+25
0.12647305289769234, 1.0732487517564444e+25
0.13265701201571237, 1.045159321270776e+25
0.1391433387092528, 1.0178050568905674e+25
0.145946817382444, 9.836846254461416e+24
0.15308295532977614, 9.50708031747524e+24
0.1605680180821618, 9.188369303010374e+24
0.1684190664812608, 8.880342610897747e+24
0.17665399556657124, 8.501733110655304e+24
0.18529157536392366, 8.170161221158414e+24
0.1943514936683464, 7.821829992017891e+24
0.20385440091882134, 7.488349711580783e+24
0.21382195726720973, 7.155519295346854e+24
0.22427688194863626, 6.798734412669073e+24
0.235243005065861, 6.471987976658495e+24
0.2467453219056722, 6.114437366503804e+24
0.25881004991110496, 5.809562384213281e+24
0.27146468843934274, 5.467852681993375e+24
0.28473808144150986, 5.146241829371592e+24
0.29866048320722133, 4.834380942423812e+24
0.3132636273237437, 4.524245202479988e+24
0.3285807990069461, 4.2581359194279514e+24
0.34464691096890715, 3.984967513817976e+24
0.36149858299510285, 3.687175508499888e+24
0.379174225412561, 3.4375867150979895e+24
0.3977141266392275, 3.1806998426720054e+24
0.41716054501410094, 2.94859020965627e+24
0.4375578051174444, 2.71792852020026e+24
0.45895239880061955, 2.505310984458293e+24
0.4813930911558212, 2.296239239355968e+24
0.5049310316672516, 2.1006317192666787e+24
0.5296198707970844, 1.925331031212839e+24
0.5555158822719524, 1.7546592169174418e+24
0.5826780913486912, 1.5930695627254941e+24
0.6111684093516971, 1.4408915174954083e+24
0.6410517747885504, 1.308197282742958e+24
0.6723963013655553, 1.1787572419764395e+24
0.7052734332405646, 1.0661564007564938e+24
0.7397581078669715, 9.570323900263292e+23
0.7759289268000271, 8.558288861092867e+23
0.8138683348548166, 7.667785439127118e+23
0.8536628080242473, 6.843961370717458e+23
0.8954030505853758, 6.097087681219062e+23
0.9391842018433401, 5.4317194646258216e+23
0.9851060529841331, 4.8115400206782696e+23
1.0332732745304953, 4.27025274010765e+23
1.0837956549193684, 3.775527554737195e+23
1.1367883507447047, 3.3254949676257665e+23
1.192372149236019, 2.9402235997615542e+23
1.2506737435709487, 2.5897569658665007e+23
1.3118260216493483, 2.2595612961595102e+23
1.3759683689871378, 1.986461128879254e+23
1.443246986420278, 1.733186064291204e+23
1.5078050176865092, 1.531809332971765e+23
1.5752508009731407, 1.3395442871223096e+23
1.6522734261937575, 1.1555425808942729e+23
1.726181440907961, 1.0197349655203418e+23
1.7962355348827577, 8.917429330395766e+22
1.8691326533313035, 7.923239392683376e+22
1.9449881754941176, 6.928754013647973e+22
2.023922163079029, 6.059091465288124e+22
2.1060595502910213, 5.2985846102217575e+22
2.191530341574124, 4.602041120425375e+22
2.2804698173783002, 3.97893294204928e+22
2.373018748277057, 3.463733652765464e+22
2.459519817055424, 3.022105396432592e+22
2.5491740151148976, 2.630797833560985e+22
2.6420962800441488, 2.28755592730756e+22
2.727533618533998, 2.0129779520262396e+22
2.8157337400697835, 1.761319711350486e+22
2.906785984632049, 1.5367503215108848e+22
3.000782581183942, 1.3446290506941605e+22
3.0978187410920786, 1.1665396023806044e+22
3.1979927545684004, 1.0091655676423622e+22
3.301406090230638, 8.755065937374891e+21
3.38788683030038, 7.660526134501152e+21
3.455948921521012, 6.876450425245999e+21
3.5748072473257078, 5.948771034087716e+21
3.6538851483876513, 5.234733188519291e+21
3.7595566050027944, 4.4943476275391575e+21
3.878556777410132, 3.873327191830093e+21
3.9486144613345653, 3.427832580077675e+21
4.05204890457885, 3.033576977908324e+21
4.170025251516975, 2.58205913918703e+21
4.275613240989627, 2.2255762261579803e+21
4.364981129985602, 1.957325070809063e+21
4.479576919170185, 1.679168325626704e+21
4.59300297586162, 1.4587433131626576e+21
4.648146193679805, 1.2970928415906136e+21
4.836783183131716, 1.0556056556229507e+21
4.967716283121252, 891405141996627800000
5.077318010132514, 765472363937360800000
5.2106150959584445, 660111589131915400000
5.342551556462595, 557242038250531400000
5.454220345836709, 479243706504476030000
5.5815297865707, 408432198841282130000
5.716357099437202, 347030140306544200000
5.8544412979587035, 293744000873012100000
5.99109247818137, 250721008042376000000
6.0968826126811555, 216281614204850270000
6.239192726029193, 185024214761497430000
6.384824564535436, 158044494555621650000
6.497567182330042, 135716844289008710000
6.643941647743843, 118143986756625200000
6.76125973006076, 101222895181302680000
6.913574550475839, 86135889634842180000
7.030058248322188, 74600322452825590000
7.1428192396152115, 65459689661283590000
7.257388898874871, 57602487642666746000
7.379665369530967, 50030156404212320000
7.545911372548135, 42283945575596870000
7.673049028167205, 36145595985125740000
7.796123487025722, 31537009376199078000
7.921172040193777, 27516020507830080000
8.048226351823121, 24144535893863950000
8.177318593953375, 20946711873250025000
8.308481454658423, 18275992710676650000
8.441748146323533, 15810438428716370000
8.543099083661357, 13807669518540993000
8.680129003949439, 12035777421442095000
8.819356861879388, 10631311873298633000
