Log (ln) mass	psi(m)
0.	3.1950539125450003e-6
0.05298317366548037	3.7015544845636787e-6
0.10596634733096073	4.28833044984187e-6
0.15894952099644108	4.968080733032493e-6
0.21193269466192147	5.755525808276869e-6
0.2649158683274018	6.66773519022184e-6
0.31789904199288216	7.724460877377055e-6
0.3708822156583626	8.948576702203778e-6
0.42386538932384293	0.000010366569455332265
0.47684856298932327	0.000012009106940968008
0.5298317366548037	0.000013911694531242245
0.582814910320284	0.000016115433471886715
0.6357980839857643	0.00001866789699932028
0.6887812576512448	0.00002162414044154329
0.7417644313167252	0.000025047866866034253
0.7947476049822054	0.000029012770848618104
0.8477307786476859	0.00003360408439728331
0.9007139523131662	0.00003892035670188979
0.9536971259786465	0.00004507543300650145
1.0066802996441269	0.00005220071537556406
1.0596634733096073	0.000060448402676193606
1.1126466469750875	0.00006999397169324843
1.165629820640568	0.00008103988352800788
1.2186129943060484	0.00009381957952766105
1.2715961679715286	0.0001086020200008332
1.324579341637009	0.00012569681839174466
1.3775625153024895	0.00014546002830254646
1.43054568896797	0.00016830063446411083
1.4835288626334504	0.00019468779314014062
1.5365120362989304	0.00022515885498323884
1.5894952099644108	0.0002603281838199353
1.6424783836298913	0.00030089675856152326
1.6954615572953717	0.0003476625009634707
1.748444730960852	0.0004015312244497579
1.8014279046263324	0.00046352611293381195
1.8544110782918126	0.0005348046232183958
1.907394251957293	0.0006166651210687288
1.9603774256227735	0.0007105586908799816
2.0133605992882537	0.0008180983960585574
2.066343772953734	0.0009410660680591237
2.1193269466192146	0.0010814156147626588
2.1723101202846946	0.0012412714799434328
2.225293293950175	0.0014229206393930418
2.2782764676156555	0.0016287962796036886
2.331259641281136	0.0018614511114056942
2.3842428149466164	0.0021235181413504422
2.437225988612097	0.002417656713409901
2.490209162277577	0.0027464817792277403
2.5431923359430573	0.0031124747057835857
2.5961755096085377	0.0035178794152557298
2.649158683274018	0.003964565836203995
2.7021418569394986	0.004453882379760427
2.755125030604979	0.004986496973625267
2.8081082042704595	0.005562219664697771
2.86109137793594	0.00617982158999337
2.9140745516014204	0.006836856984489713
2.967057725266901	0.00752949876513752
3.0200408989323804	0.008252399967344769
3.073024072597861	0.008998594532381677
3.1260072462633413	0.009759451400574912
3.1789904199288217	0.010524695324058036
3.231973593594302	0.011282506108566692
3.2849567672597826	0.012019705005242989
3.337939940925263	0.012722032723330437
3.3909231145907435	0.01337451668810182
3.443906288256224	0.01396191326581601
3.496889461921704	0.014469250949573156
3.5498726355871844	0.014882396837912329
3.602855809252665	0.01518864730158572
3.655838982918145	0.015377311605682089
3.7088221565836252	0.015440251696134204
3.7618053302491057	0.015372343414549992
3.814788503914586	0.015171826606662256
3.8677716775800666	0.014840516469150737
3.920754851245547	0.014383855906201544
3.973738024911027	0.013810798152953059
4.0267211985765075	0.01313351980553985
4.079704372241988	0.012366975797412898
4.132687545907468	0.011528318852779084
4.185670719572949	0.010636215559909049
4.238653893238429	0.0097101107296153
4.29163706690391	0.008769442476889199
4.344620240569389	0.007832890125201629
4.39760341423487	0.0069177107619256524
4.45058658790035	0.006039169523575078
4.5035697615658306	0.005210102146982933
4.556552935231311	0.004440627277876827
4.609536108896791	0.003738014789054515
4.662519282562272	0.0031067054145709925
4.715502456227752	0.0025484670430294906
4.768485629893233	0.0020626649482093314
4.821468803558713	0.0016466176109760514
4.874451977224194	0.0012960068131690882
4.927435150889674	0.001005310511769119
4.980418324555154	0.0007682293321567417
5.033401498220634	0.0005780789874806814
5.0863846718861145	0.0004281378370351416
5.139367845551595	0.0003119367799379984
5.192351019217075	0.00022346584120381058
5.245334192882556	0.00015731868142284018
5.298317366548036	0.000108773830593386
