1.2721070401650753e-11	1.1643552051231203e-11	7.31407676948133e-12	5.136247006510468e-12	3.5182767097871387e-12	2.4725782630418875e-12	1.287428209615901e-12	9.026688387825534e-13	5.382299029790095e-13	3.3719215711797796e-13	2.2560098505391546e-13	1.3690893909152886e-13	9.254998591734665e-14	8.029403092806946e-14	3.2785432082977766e-13	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf
1.2738988290668981e-11	1.166012872398777e-11	7.324591528806665e-12	5.143704084851822e-12	3.5234329145548913e-12	2.4762226596579266e-12	1.2893332964327311e-12	9.040091860670595e-13	5.390310922775991e-13	3.3769518287097104e-13	2.259380511381425e-13	1.3711368281148149e-13	9.268851978661828e-14	8.041430274442109e-14	3.2834458294815884e-13	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf
1.2756968874641038e-11	1.1676748977136858e-11	7.335135690085827e-12	5.151184021606747e-12	3.5286071218347387e-12	2.4798796962467354e-12	1.291245733676414e-12	9.053544829020811e-13	5.398351072745602e-13	3.381999202376941e-13	2.262764064998467e-13	1.3731919790180085e-13	9.282754450892043e-14	8.05348248643284e-14	3.288364506622306e-13	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf
1.2775007232600387e-11	1.1693433080833206e-11	7.345724032737537e-12	5.158698404439532e-12	3.5338039299123486e-12	2.4835536912466184e-12	1.29316683289004e-12	9.067053569078425e-13	5.406433721559226e-13	3.3870728654578363e-13	2.2661633509516549e-13	1.3752578448105753e-13	9.296726357713265e-14	8.065614977395768e-14	3.293309348093263e-13	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf
1.2792925976078017e-11	1.1710005909164324e-11	7.356249262584634e-12	5.166165757226617e-12	3.538972672758988e-12	2.4872092679225896e-12	1.2950781303404492e-12	9.080504215612493e-13	5.414474413960228e-13	3.392121566216908e-13	2.269546433534365e-13	1.3773129185651979e-13	9.31062764752518e-14	8.077681592966296e-14	3.298228543782507e-13	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf
1.2810869340680731e-11	1.1726623264574632e-11	7.366792863033649e-12	5.173653358177308e-12	3.544154782143732e-12	2.4908722440717746e-12	1.2969943869062043e-12	9.093987997040913e-13	5.422537015761168e-13	3.397184727962369e-13	2.272939788984623e-13	1.379374905269581e-13	9.324579154686157e-14	8.089792554816541e-14	3.303162792162241e-13	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf
1.2828877708415197e-11	1.1743304108881705e-11	7.377377197830646e-12	5.1811693337556775e-12	3.549358921868924e-12	2.494553622596277e-12	1.298920182648626e-12	9.10753800914417e-13	5.43063961827993e-13	3.4022719814660743e-13	2.276348471547971e-13	1.3814468936872693e-13	9.338591960266044e-14	8.101937925395021e-14	3.308119930139737e-13	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf
1.2846758828291694e-11	1.1759845011774974e-11	7.387905628914836e-12	5.188648033546473e-12	3.554538336343769e-12	2.4982170678457886e-12	1.30083685512388e-12	9.12102622767586e-13	5.43870914625208e-13	3.4073381290660807e-13	2.2797446620988146e-13	1.383508967041476e-13	9.35254989651706e-14	8.114065247791516e-14	3.313055420924997e-13	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf
1.2864671211835517e-11	1.1776478662838063e-11	7.398465631646539e-12	5.196150321315493e-12	3.5597348130734835e-12	2.5018935943805202e-12	1.302760270725478e-12	9.13456407136145e-13	5.446805596048519e-13	3.412424038089179e-13	2.283151577033421e-13	1.385580394567366e-13	9.366554576700843e-14	8.126225506775274e-14	3.318012895998928e-13	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf
1.2882701202437613e-11	1.1793157249601e-11	7.409071165457205e-12	5.203690371687875e-12	3.5649598437778207e-12	2.5055907456591642e-12	1.3046948101769841e-12	9.148179169956244e-13	5.454950857609892e-13	3.417539081690586e-13	2.286580187579151e-13	1.3876641954508882e-13	9.380648206381434e-14	8.138453906533365e-14	3.322993036510964e-13	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf
